"Id","Datum","Kartentyp","Seite","Lokaltyp","Lokalname","Breite_neu","Höhe_neu","Breite_orig","Höhe_orig","MD5","Dateiname_original"
673,"1962","Speisen-Karte",10,"Restaurant","Opatija",515,1024,2407,4787,"e60b738b6278c4a51f6d85ca64d24cab","Opatija, Restaurant_Speisen-Karte_1962_10.jpg"
674,"1962","Speisen-Karte",11,"Restaurant","Opatija",515,1024,2407,4787,"923b0681a381e81aefa96ba65795812b","Opatija, Restaurant_Speisen-Karte_1962_11.jpg"
675,"1962","Speisen-Karte",12,"Restaurant","Opatija",515,1024,2407,4787,"8de20ada9a7b18c6fc70be7f8879038b","Opatija, Restaurant_Speisen-Karte_1962_12.jpg"
676,"1962","Speisen-Karte",13,"Restaurant","Opatija",515,1024,2407,4787,"35fc126a8b51a10b6e8a9d23f63566e2","Opatija, Restaurant_Speisen-Karte_1962_13.jpg"
677,"1962","Speisen-Karte",14,"Restaurant","Opatija",515,1024,2407,4787,"bb1dc153033e46cd19cd3a2a96b57ea5","Opatija, Restaurant_Speisen-Karte_1962_14.jpg"
678,"1962","Speisen-Karte",15,"Restaurant","Opatija",515,1024,2407,4787,"e7ac49aca648224f5886b9e628d33475","Opatija, Restaurant_Speisen-Karte_1962_15.jpg"
679,"1960","Getränkekarte",1,"Disco","P1",1496,1024,2498,1710,"f7974f95a92362364979e3bd7188bc35","P1, Das fidele Atelier im Haus der Kunst_Getränkekarte_ca. 1960_01.jpg"
680,"1960","Getränkekarte",2,"Disco","P1",1496,1024,2498,1710,"a671dc9bb8b5c9367f8fe69b93f65e9e","P1, Das fidele Atelier im Haus der Kunst_Getränkekarte_ca. 1960_02.jpg"
681,"1962","Getränkekarte",1,"Disco","P1",1498,1024,5693,3892,"437a387f3b1c16bab9b1f6b48548ee04","P1, Das fidele Atelier im Haus der Kunst_Getränkekarte_ca. 1962_01.jpg"
682,"1962","Getränkekarte",2,"Disco","P1",1498,1024,5693,3892,"f309c8554ca002b2a443a47b759b098f","P1, Das fidele Atelier im Haus der Kunst_Getränkekarte_ca. 1962_02.jpg"
683,"1980","Eiskarte",1,"Cafe","Palmenhaus",2961,1024,8534,2951,"4a2b7794fdb47becfc1f95e4422da1d7","Palmenhaus, Schlosscafé im_Eiskarte_ca. 1980_01.jpg"
684,"1980","Eiskarte",2,"Cafe","Palmenhaus",2961,1024,8534,2951,"c80f32399f891a5a710c75822da8658c","Palmenhaus, Schlosscafé im_Eiskarte_ca. 1980_02.jpg"
685,"1960","Karte",1,"Hotel","Parc",1285,1024,4905,3910,"d05a67c84ad45b275017c6a73bff9e76","Parc, Hotel_Carte_ca. 1960_01.jpg"
686,"1960","Karte",2,"Hotel","Parc",1285,1024,4905,3910,"19ff31d721c399d419548e46be9fa8e9","Parc, Hotel_Carte_ca. 1960_02.jpg"
687,"1960","Karte",3,"Hotel","Parc",1285,1024,4905,3910,"074c1fe38b25766a1f57a7d4a4bb7d0c","Parc, Hotel_Carte_ca. 1960_03.jpg"
688,"1960","Karte",4,"Hotel","Parc",1285,1024,4905,3910,"2dba63fe45e5a73383f66964727ce3b9","Parc, Hotel_Carte_ca. 1960_04.jpg"
689,"1960","Weinkarte",1,"Hotel","Parc",731,1024,4788,6706,"259585d6fcbf52dd75ee8032d1b81932","Parc, Hotel_Weinkarte_ca. 1960_01.jpg"
690,"1960","Werbung für Parkhotel-Vorspeisen",1,"Hotel","Parkhotel",4364,1024,7828,1837,"d43f02c1779123a8f842edc573634436","Parkhotel, Fankfurt am Main, Wiesenhüttenplatz 28-38_Werbung für Parkhotel-Vorspeisen_1960_01.jpg"
691,"1960","Werbung für Parkhotel-Vorspeisen",2,"Hotel","Parkhotel",4399,1024,7892,1837,"09fc666791daf3036a5a6814e84996b7","Parkhotel, Fankfurt am Main, Wiesenhüttenplatz 28-38_Werbung für Parkhotel-Vorspeisen_1960_02.jpg"
692,"16.07.1929","Speisenkarte",1,"Hotel und Gaststätte","Paul Heyse",601,1024,3304,5629,"3a2708f671c9de3ae484c0bb96d3215e","Paul Heyse, Hotel und Gaststätte_Speisenkarte_16.07.1929_01.jpg"
693,"16.07.1929","Speisenkarte",2,"Hotel und Gaststätte","Paul Heyse",1172,1024,6444,5629,"22998148108ef353deba905a02f8f5c6","Paul Heyse, Hotel und Gaststätte_Speisenkarte_16.07.1929_02.jpg"
694,"1965","Speisenkarte",1,"Festzelt","Paulaner-Thomasbräu Festhalle",584,1024,2742,4805,"155c843bcfc4c6551a24fb2ad99c5124","Paulaner-Thomasbräu-Festhalle_Speisenkarte_Oktoberfest 1965_01.jpg"
695,"1965","Speisenkarte",2,"Festzelt","Paulaner-Thomasbräu Festhalle",584,1024,2742,4805,"ac347b07b264b073e338d8ca61fb4d5c","Paulaner-Thomasbräu-Festhalle_Speisenkarte_Oktoberfest 1965_02.jpg"
696,"1915","Speisen-Karte",1,"Gaststätte","Peterhof",699,1024,3964,5810,"f54915055af0ef84f3ecf354c0cc17af","Peterhof, Hotel und Café-Restaurant_F Mon 3397_Kriegs-Speisen-Karte_November 1915_01.jpg"
697,"05.05.1960","Speisen-Karte",1,"Gaststätte","Peterhof",734,1024,3529,4923,"33826371b89f850b9ddfff8ca0a426f7","Peterhof-Gaststätten_Speisen-Karte_05.05.1960_01.jpg"
698,"05.05.1960","Speisen-Karte",2,"Gaststätte","Peterhof",1425,1024,6851,4923,"325588c00908e74c35ea54595d16f5d5","Peterhof-Gaststätten_Speisen-Karte_05.05.1960_02.jpg"
699,"05.05.1960","Speisen-Karte",3,"Gaststätte","Peterhof",736,1024,3538,4923,"3b8a60cc3d7e2b9b1a9b106752cead27","Peterhof-Gaststätten_Speisen-Karte_05.05.1960_03.jpg"
700,"27.08.1938","Speisekarte",1,"Hotel und Gaststätte","Pfälzer Hof",760,1024,5357,7222,"acc1e74576addf878e4849d76c4bb57d","Pfälzer Hof, Hotel-Restaurant_Speisekarte_27.08.1938_01.jpg"
701,"1967","Speisekarte",1,"Restaurant","Platzl",732,1024,3583,5014,"39bbf6ac8677e170e789baca4125eb16","Platzl_Speisekarte_1967_01.jpg"
702,"1967","Speisekarte",2,"Restaurant","Platzl",1429,1024,6996,5014,"58fe917729890d723613ac7d348d0956","Platzl_Speisekarte_1967_02.jpg"
703,"1967","Speisekarte",3,"Restaurant","Platzl",734,1024,3593,5014,"6446dcd622eca374c952634aa1720b63","Platzl_Speisekarte_1967_03.jpg"
704,"16.07.1939","Speisen-Karte",1,"Hotel und Gaststätte","Post",657,1024,3557,5548,"96e6bffdbf79c771bb72c30ff030c597","Post, Gasthof und Hotel, München_Speisen-Karte_16.07.1939_01.jpg"
705,"16.07.1939","Speisen-Karte",2,"Hotel und Gaststätte","Post",1278,1024,6924,5548,"3a7042948b729904253f41924885e558","Post, Gasthof und Hotel, München_Speisen-Karte_16.07.1939_02.jpg"
706,"16.07.1939","Speisen-Karte",3,"Hotel und Gaststätte","Post",655,1024,3547,5548,"8480e9e0e3ba47e87be5d0d81ea81f4e","Post, Gasthof und Hotel, München_Speisen-Karte_16.07.1939_03.jpg"
707,"27.08.1938","Speisen-Karte",1,"Hotel und Gaststätte","Post",695,1024,3593,5294,"fd0e9134980fa2ffa8f312a1c661d625","Post, Gasthof und Hotel, München_Speisen-Karte_27.08.1938_01.jpg"
708,"27.08.1938","Speisen-Karte",2,"Hotel und Gaststätte","Post",1357,1024,7014,5294,"3a07ebe880d7eb2ae05ec6817a7ec079","Post, Gasthof und Hotel, München_Speisen-Karte_27.08.1938_02.jpg"
709,"22.01.1913","Speisen und Weinkarte",1,"Gaststätte","Gasthof zur Post",698,1024,2751,4036,"357a8f381003f69b4228459e47ae731e","Post, Gasthof zur, Pasing_Speisen und Weinkarte_22.01.1913_01.jpg"
710,"22.01.1913","Speisen und Weinkarte",2,"Gaststätte","Gasthof zur Post",1348,1024,5312,4036,"686554ab5400d28ab49beca6398d75c6","Post, Gasthof zur, Pasing_Speisen und Weinkarte_22.01.1913_02.jpg"
711,"22.01.1913","Speisen und Weinkarte",3,"Gaststätte","Gasthof zur Post",691,1024,2724,4036,"b48878a9bf7019743545a221f2fbded6","Post, Gasthof zur, Pasing_Speisen und Weinkarte_22.01.1913_03.jpg"
712,"10.05.1916","Speisen-Karte",1,"Gaststätte","Gasthof zur Post",1546,1024,7964,5276,"8241f4921d933ffac83a62d74db39a46","Post, Gasthof zur, Pasing_Speisen-Karte_10.05.1916_01.jpg"
713,"10.05.1916","Speisen-Karte",2,"Gaststätte","Gasthof zur Post",1546,1024,7964,5276,"d8c25cc658ccb32caad06a35e42c55c5","Post, Gasthof zur, Pasing_Speisen-Karte_10.05.1916_02.jpg"
714,"21.04.1916","Speisen-Karte",1,"Gaststätte","Gasthof zur Post",461,1024,2489,5529,"aafaceea359ce4fc23e438f0640d2f64","Post, Gasthof zur, Pasing_Speisen-Karte_21.04.1916_01.jpg"
715,"1916","Speisen-Karte",1,"Gaststätte","Gasthof zur Post",1544,1024,7900,5239,"1c28867ab074ccda2c81277dadadb82f","Post, Gasthof zur, Pasing_Speisen-Karte_ca. 1916_01.jpg"
716,"1916","Speisen-Karte",2,"Gaststätte","Gasthof zur Post",1544,1024,7900,5239,"2f8eae866b10c5cd16bac864260d9638","Post, Gasthof zur, Pasing_Speisen-Karte_ca. 1916_02.jpg"
717,"07.08.1908","Menu",1,"Gaststätte","Pschorrbräu",1015,1024,3014,3041,"8a05dd00f877f2ccd9c38162edbd1c83","Pschorr-Bräu_Menu_07.08.1908_01.jpg"
718,"11.09.1916","Speisen-Karte für Abend",1,"Gaststätte","Pschorrbräu Bierhallen",654,1024,3620,5665,"52cdf02fb50377d52074ecbd7622ae51","Pschorrbräu-Bierhallen_F Mon 3446_Speisen-Karte für Abend_11.09.1916_01.jpg"
719,"11.09.1916","Speisen-Karte für Abend",2,"Gaststätte","Pschorrbräu Bierhallen",1265,1024,6996,5665,"3295a182c8c7523cc3f4b657827c376c","Pschorrbräu-Bierhallen_F Mon 3446_Speisen-Karte für Abend_11.09.1916_02.jpg"
720,"11.09.1916","Speisen-Karte für Abend",3,"Gaststätte","Pschorrbräu Bierhallen",648,1024,3583,5665,"73382efc28ab70e26318d09dbdce55af","Pschorrbräu-Bierhallen_F Mon 3446_Speisen-Karte für Abend_11.09.1916_03.jpg"
721,"1959","Speisenkarte",1,"Gaststätte","Pschorrbräu Bierhallen",735,1024,3520,4905,"1055c99b85d8cd591f6c1b60d81a7f5f","Pschorrbräu-Bierhallen_Speisen-Karte_1959_01.jpg"
722,"1959","Speisenkarte",2,"Gaststätte","Pschorrbräu Bierhallen",1434,1024,6869,4905,"a36b039a42a2cba3108b13ed12d13a09","Pschorrbräu-Bierhallen_Speisen-Karte_1959_02.jpg"
723,"1959","Speisenkarte",3,"Gaststätte","Pschorrbräu Bierhallen",735,1024,3521,4905,"e62dc9f916ec6a0a3e6defe449aadfb1","Pschorrbräu-Bierhallen_Speisen-Karte_1959_03.jpg"
724,"07.11.1959","Speisenkarte",1,"Gaststätte","Pschorrbräu Bierhallen",726,1024,3521,4969,"ed37ef5b528eec6a3cfabbbd038e1ee8","Pschorrbräu-Bierhallen_Speisenkarte_07.11.1959_01.jpg"
725,"07.11.1959","Speisenkarte",2,"Gaststätte","Pschorrbräu Bierhallen",720,1024,3494,4969,"70126db9672ac9147a103614a054ad70","Pschorrbräu-Bierhallen_Speisenkarte_07.11.1959_02.jpg"
726,"07.11.1959","Speisenkarte",3,"Gaststätte","Pschorrbräu Bierhallen",720,1024,3494,4969,"75a550d1fdda13eb062d85bf5a34376f","Pschorrbräu-Bierhallen_Speisenkarte_07.11.1959_03.jpg"
727,"07.11.1959","Speisenkarte",4,"Gaststätte","Pschorrbräu Bierhallen",724,1024,3512,4969,"02f5356ebfac5d5b4556f5f2fc5545a8","Pschorrbräu-Bierhallen_Speisenkarte_07.11.1959_04.jpg"
728,"15.08.1917","Kriegs-Speisen-Karte",1,"Gaststätte","Pschorrbräu",755,1024,3104,4208,"bbd170d956f679355728cc1178ea0897","Pschorrbräu_F Mon 3462_Kriegs-Speisenkarte_15.08.1917_01.jpg"
729,"15.08.1917","Kriegs-Speisen-Karte",2,"Gaststätte","Pschorrbräu",1777,1024,7303,4208,"c9ad19d33d43bc755703050750256a9d","Pschorrbräu_F Mon 3462_Kriegs-Speisenkarte_15.08.1917_02.jpg"
730,"15.08.1917","Kriegs-Speisen-Karte",3,"Gaststätte","Pschorrbräu",758,1024,3113,4208,"cde5c3d3465603184c659063ad7aaf06","Pschorrbräu_F Mon 3462_Kriegs-Speisenkarte_15.08.1917_03.jpg"
731,"08.06.1917","Kriegs-Speisen-Karte",1,"Gaststätte","Pschorrbräu",755,1024,3104,4208,"9d3848963b022b3778b7ea3f822593ab","Pschorrbräu_F Mon 3480_Kriegs-Speisenkarte_08.06.1917_01.jpg"
732,"08.06.1917","Kriegs-Speisen-Karte",2,"Gaststätte","Pschorrbräu",1768,1024,7267,4208,"0f3294babaac78db4e7f014b9f0765cd","Pschorrbräu_F Mon 3480_Kriegs-Speisenkarte_08.06.1917_02.jpg"
733,"08.06.1917","Kriegs-Speisen-Karte",3,"Gaststätte","Pschorrbräu",755,1024,3104,4208,"42ed28812e928d5d432f8aa1fb5a22ef","Pschorrbräu_F Mon 3480_Kriegs-Speisenkarte_08.06.1917_03.jpg"
734,"24.08.1938","Speisen-Karte",1,"Gaststätte","Quisisana",646,1024,3512,5566,"773937f298f96ce9d3ebe7e967a6c0d2","Quisisana, Vegetarische Gaststätte und Café_Speisen-Karte_24.08.1938_01.jpg"
735,"24.08.1938","Speisen-Karte",2,"Gaststätte","Quisisana",644,1024,3503,5566,"cbbc6bc157d5a62818cc5d0cd35e4631","Quisisana, Vegetarische Gaststätte und Café_Speisen-Karte_24.08.1938_02.jpg"
736,"24.08.1938","Speisen-Karte",3,"Gaststätte","Quisisana",644,1024,3503,5566,"7e5ce0614d59604e9e510a89f2dd2a33","Quisisana, Vegetarische Gaststätte und Café_Speisen-Karte_24.08.1938_03.jpg"
737,"24.08.1938","Speisen-Karte",4,"Gaststätte","Quisisana",648,1024,3520,5566,"adb24b47a1a50a59bb67edbb95d6eca9","Quisisana, Vegetarische Gaststätte und Café_Speisen-Karte_24.08.1938_04.jpg"
738,"25.01.1919","Kriegs-Speisenkarte",1,"Gaststätte","Ratskeller",787,1024,3059,3982,"4f58b9bbc94005f5a56d48aeeb862a0f","Ratskeller, München_F Mon 3502_Kriegs-Speisenkarte_25.01.1919_01.jpg"
739,"25.01.1919","Kriegs-Speisenkarte",2,"Gaststätte","Ratskeller",1520,1024,5909,3982,"328426544105a9716d43060ab58a4992","Ratskeller, München_F Mon 3502_Kriegs-Speisenkarte_25.01.1919_02.jpg"
740,"25.01.1919","Kriegs-Speisenkarte",3,"Gaststätte","Ratskeller",784,1024,3050,3982,"1804ee195a2f47f0b5153b94fe2077e2","Ratskeller, München_F Mon 3502_Kriegs-Speisenkarte_25.01.1919_03.jpg"
741,,"Weinkarte-nur Umschlag",1,"Gaststätte","Ratskeller",564,1024,3086,5602,"15c65780add8b24c2e9e742c59cc09db","Ratskeller, München_Weinkarte-nur Umschlag_ohne Datum_01.jpg"
742,,"Weinkarte-nur Umschlag",2,"Gaststätte","Ratskeller",564,1024,3086,5602,"c376aaadbc628f657a1eb182af1dc88c","Ratskeller, München_Weinkarte-nur Umschlag_ohne Datum_02.jpg"
743,"1972","à la carte",1,"Hotel","Regina Palast",2113,1024,8570,4154,"00b271fee09ecbb20b3aa856d4de7a36","Regina Palast Hotel_à la carte_ca. 1972_01.jpg"
744,"1972","à la carte",2,"Hotel","Regina Palast",2113,1024,8570,4154,"af5b887ed9442f82727127e757285225","Regina Palast Hotel_à la carte_ca. 1972_02.jpg"
745,"1972","Drinks Karte",1,"Hotel","Regina Palast",1292,1024,5150,4082,"e37c070bf5017507d4204c14cc27d9cc","Regina Palast Hotel_Drinks Karte_ca. 1972_01.jpg"
746,"1972","Drinks Karte",2,"Hotel","Regina Palast",1292,1024,5150,4082,"3f52074edb004e863b8b07aa6b251ab5","Regina Palast Hotel_Drinks Karte_ca. 1972_02.jpg"
747,"01.09.1958","Speisekarte",1,"Hotel","Regina Palast",714,1024,3004,4308,"160cb97c087dea8651b31ce388b08806","Regina Palast Hotel_Speisekarte_01.09.1958_01.jpg"
748,"02.10.1959","Speisekarte",1,"Hotel","Regina Palast",736,1024,3032,4217,"dbfe3f1ddfb146d51db312b623c3cacb","Regina Palast Hotel_Speisekarte_02.10.1959_01.jpg"
749,"03.10.1959","Speisekarte",1,"Hotel","Regina Palast",736,1024,3032,4217,"0211659fcb2a1f9e59bec541585d55e4","Regina Palast Hotel_Speisekarte_03.10.1959_01.jpg"
750,"06.10.1959","Speisekarte",1,"Hotel","Regina Palast",736,1024,3032,4217,"4062332e5a534c6668a994aa0b18c1bd","Regina Palast Hotel_Speisekarte_06.10.1959_01.jpg"
751,"18.06.1959","Speisekarte",1,"Hotel","Regina Palast",728,1024,3004,4226,"8f29c6d38e13e0a26e9cbf354fa317a1","Regina Palast Hotel_Speisekarte_18.06.1959_01.jpg"
752,"22.10.1959","Speisekarte",1,"Hotel","Regina Palast",736,1024,3032,4217,"b7b1055e4b8cbaa7e024ab82d1aedfad","Regina Palast Hotel_Speisekarte_22.10.1959_01.jpg"
753,"23.10.1959","Speisekarte",1,"Hotel","Regina Palast",736,1024,3032,4217,"fee390517639d3821316ab415861f820","Regina Palast Hotel_Speisekarte_23.10.1959_01.jpg"
754,"26.10.1958","Speisekarte",1,"Hotel","Regina Palast",747,1024,2534,3475,"7f90dc5513132fbb58487cedb4b3f3b9","Regina Palast Hotel_Speisekarte_26.10.1958_01.jpg"
